date,region,mobility
5/11/2020,WV,0
5/12/2020,WV,0
5/13/2020,WV,117.44
5/14/2020,WV,121.27
5/15/2020,WV,133.89
5/16/2020,WV,129.71
5/17/2020,WV,111.99
5/18/2020,WV,127.29
5/19/2020,WV,123.92
5/20/2020,WV,130.44
5/21/2020,WV,137.16
5/22/2020,WV,158.89
5/23/2020,WV,151.05
5/24/2020,WV,124.37
5/25/2020,WV,128.84
5/26/2020,WV,141.99
5/27/2020,WV,144.89
5/28/2020,WV,146.92
5/29/2020,WV,160.87
5/30/2020,WV,161.89
5/31/2020,WV,139.57
6/1/2020,WV,141.31
6/2/2020,WV,140.81
6/3/2020,WV,140.91
6/4/2020,WV,149.26
1/13/2020,WI,100
1/14/2020,WI,109.36
1/15/2020,WI,102.32
1/16/2020,WI,108.86
1/17/2020,WI,123.89
1/18/2020,WI,106.48
1/19/2020,WI,94.47
1/20/2020,WI,105.99
1/21/2020,WI,103.9
1/22/2020,WI,102.53
1/23/2020,WI,106.13
1/24/2020,WI,128.73
1/25/2020,WI,129.56
1/26/2020,WI,96.04
1/27/2020,WI,96.24
1/28/2020,WI,102.07
1/29/2020,WI,102.07
1/30/2020,WI,108.02
1/31/2020,WI,134.65
2/1/2020,WI,140.27
2/2/2020,WI,94.82
2/3/2020,WI,96.74
2/4/2020,WI,101.37
2/5/2020,WI,103.59
2/6/2020,WI,111.29
2/7/2020,WI,130.38
2/8/2020,WI,140.27
2/9/2020,WI,90.36
2/10/2020,WI,103
2/11/2020,WI,106.25
2/12/2020,WI,106.8
2/13/2020,WI,118.19
2/14/2020,WI,145.05
2/15/2020,WI,146.91
2/16/2020,WI,111.82
2/17/2020,WI,106.53
2/18/2020,WI,109.1
2/19/2020,WI,106.81
2/20/2020,WI,115.76
2/21/2020,WI,146.23
2/22/2020,WI,153.15
2/23/2020,WI,111.9
2/24/2020,WI,102.8
2/25/2020,WI,104.85
2/26/2020,WI,107.92
2/27/2020,WI,118.31
2/28/2020,WI,148.64
2/29/2020,WI,152.93
3/1/2020,WI,113.37
3/2/2020,WI,105.73
3/3/2020,WI,111.76
3/4/2020,WI,113.57
3/5/2020,WI,120.85
3/6/2020,WI,150.68
3/7/2020,WI,155.22
3/8/2020,WI,113.29
3/9/2020,WI,105.36
3/10/2020,WI,110.96
3/11/2020,WI,111.17
3/12/2020,WI,110.23
3/13/2020,WI,124.53
3/14/2020,WI,108.5
3/15/2020,WI,80.69
3/16/2020,WI,82.22
3/17/2020,WI,79.21
3/18/2020,WI,69.77
3/19/2020,WI,68.84
3/20/2020,WI,77.26
3/21/2020,WI,66.99
3/22/2020,WI,51.83
3/23/2020,WI,63.59
3/24/2020,WI,59.85
3/25/2020,WI,56.4
3/26/2020,WI,57.08
3/27/2020,WI,66.86
3/28/2020,WI,53.42
3/29/2020,WI,45.16
3/30/2020,WI,60.49
3/31/2020,WI,60.47
4/1/2020,WI,63.59
4/2/2020,WI,66.84
4/3/2020,WI,73.59
4/4/2020,WI,67.12
4/5/2020,WI,58.35
4/6/2020,WI,64.31
4/7/2020,WI,69.39
4/8/2020,WI,64.73
4/9/2020,WI,67.85
4/10/2020,WI,78.59
4/11/2020,WI,70.95
4/12/2020,WI,41.6
4/13/2020,WI,63.05
4/14/2020,WI,67.26
4/15/2020,WI,72.7
4/16/2020,WI,76.15
4/17/2020,WI,85.72
4/18/2020,WI,85.83
4/19/2020,WI,69.48
4/20/2020,WI,77.95
4/21/2020,WI,79.1
4/22/2020,WI,78.76
4/23/2020,WI,81.63
4/24/2020,WI,94.46
4/25/2020,WI,88.72
4/26/2020,WI,78.58
4/27/2020,WI,78.33
4/28/2020,WI,80.57
4/29/2020,WI,80.2
4/30/2020,WI,92.98
5/1/2020,WI,111.97
5/2/2020,WI,106.62
5/3/2020,WI,88.96
5/4/2020,WI,90.82
5/5/2020,WI,91.73
5/6/2020,WI,99.34
5/7/2020,WI,104.03
5/8/2020,WI,116.3
5/9/2020,WI,115.01
5/10/2020,WI,76.81
5/11/2020,WI,0
5/12/2020,WI,0
5/13/2020,WI,107.25
5/14/2020,WI,109.07
5/15/2020,WI,141.15
5/16/2020,WI,129.02
5/17/2020,WI,90.09
5/18/2020,WI,108.98
5/19/2020,WI,117.39
5/20/2020,WI,129.77
5/21/2020,WI,137.29
5/22/2020,WI,160.76
5/23/2020,WI,138.19
5/24/2020,WI,130.07
5/25/2020,WI,123.31
5/26/2020,WI,135.34
5/27/2020,WI,136.96
5/28/2020,WI,132.88
5/29/2020,WI,167.77
5/30/2020,WI,158.86
5/31/2020,WI,131.54
6/1/2020,WI,135.92
6/2/2020,WI,144.91
6/3/2020,WI,145.9
6/4/2020,WI,155.82
1/13/2020,WY,100
1/14/2020,WY,106.23
1/15/2020,WY,105.81
1/16/2020,WY,109.13
1/17/2020,WY,132.67
1/18/2020,WY,144.87
1/19/2020,WY,108.89
1/20/2020,WY,109.73
1/21/2020,WY,104.25
1/22/2020,WY,99.99
1/23/2020,WY,108.51
1/24/2020,WY,126.14
1/25/2020,WY,128.77
1/26/2020,WY,104.69
1/27/2020,WY,96.86
1/28/2020,WY,103.72
1/29/2020,WY,102.64
1/30/2020,WY,114.73
1/31/2020,WY,140.41
2/1/2020,WY,133.89
2/2/2020,WY,104.56
2/3/2020,WY,81.46
2/4/2020,WY,98.74
2/5/2020,WY,108.45
2/6/2020,WY,103.73
2/7/2020,WY,116.19
2/8/2020,WY,126.56
2/9/2020,WY,106.97
2/10/2020,WY,105
2/11/2020,WY,110.16
2/12/2020,WY,113.02
2/13/2020,WY,118.17
2/14/2020,WY,145.87
2/15/2020,WY,151.31
2/16/2020,WY,130.14
2/17/2020,WY,128.44
2/18/2020,WY,110.26
2/19/2020,WY,110.25
2/20/2020,WY,122.36
2/21/2020,WY,142.95
2/22/2020,WY,139.43
2/23/2020,WY,118.64
2/24/2020,WY,118.98
2/25/2020,WY,117.48
2/26/2020,WY,118.1
2/27/2020,WY,127.34
2/28/2020,WY,143.6
2/29/2020,WY,142.5
3/1/2020,WY,115.26
3/2/2020,WY,127.47
3/3/2020,WY,126.83
3/4/2020,WY,120.13
3/5/2020,WY,128.92
3/6/2020,WY,144.89
3/7/2020,WY,144.42
3/8/2020,WY,118.72
3/9/2020,WY,115.8
3/10/2020,WY,116.84
3/11/2020,WY,121.67
3/12/2020,WY,125.8
3/13/2020,WY,139.49
3/14/2020,WY,139.82
3/15/2020,WY,117.53
3/16/2020,WY,107.88
3/17/2020,WY,110.68
3/18/2020,WY,109.87
3/19/2020,WY,82.07
3/20/2020,WY,110.24
3/21/2020,WY,105.35
3/22/2020,WY,85.59
3/23/2020,WY,84.44
3/24/2020,WY,85.54
3/25/2020,WY,83.94
3/26/2020,WY,86.04
3/27/2020,WY,84.59
3/28/2020,WY,83.99
3/29/2020,WY,72.64
3/30/2020,WY,78.92
3/31/2020,WY,84.35
4/1/2020,WY,80.11
4/2/2020,WY,69.43
4/3/2020,WY,86.53
4/4/2020,WY,82.18
4/5/2020,WY,68.71
4/6/2020,WY,77.02
4/7/2020,WY,78.71
4/8/2020,WY,84.43
4/9/2020,WY,85.6
4/10/2020,WY,96.68
4/11/2020,WY,80.17
4/12/2020,WY,53.83
4/13/2020,WY,71.9
4/14/2020,WY,80
4/15/2020,WY,82.55
4/16/2020,WY,85.72
4/17/2020,WY,100.06
4/18/2020,WY,97.88
4/19/2020,WY,82.93
4/20/2020,WY,89.81
4/21/2020,WY,93.48
4/22/2020,WY,96.68
4/23/2020,WY,100.14
4/24/2020,WY,108.51
4/25/2020,WY,110.91
4/26/2020,WY,95.12
4/27/2020,WY,100.16
4/28/2020,WY,104.62
4/29/2020,WY,111.65
4/30/2020,WY,119.03
5/1/2020,WY,134.94
5/2/2020,WY,125.02
5/3/2020,WY,112.12
5/4/2020,WY,115.1
5/5/2020,WY,116.87
5/6/2020,WY,121.96
5/7/2020,WY,128.43
5/8/2020,WY,142.46
5/9/2020,WY,138.82
5/10/2020,WY,113.41
5/11/2020,WY,0
5/12/2020,WY,0
5/13/2020,WY,137.06
5/14/2020,WY,148.43
5/15/2020,WY,171.06
5/16/2020,WY,171.36
5/17/2020,WY,157.26
5/18/2020,WY,164.74
5/19/2020,WY,171.75
5/20/2020,WY,173.33
5/21/2020,WY,186.51
5/22/2020,WY,224.58
5/23/2020,WY,213.23
5/24/2020,WY,189.53
5/25/2020,WY,195.89
5/26/2020,WY,187.86
5/27/2020,WY,192.36
5/28/2020,WY,201.8
5/29/2020,WY,228.93
5/30/2020,WY,229.85
5/31/2020,WY,204.94
6/1/2020,WY,204.4
6/2/2020,WY,199.85
6/3/2020,WY,204.82
6/4/2020,WY,214.96
